language	gold_label	sentence1	sentence2	promptID	pairID	genre	source_dataset
es	neutral	El agua, los alimentos y los ecosistemas son tres aspectos de nuestro bienestar mundial tan íntimamente unidos que se han vuelto decisivos para los medios de subsistencia, el desarrollo sostenible y la estabilidad política, señala Harcharik.	En el bienestar mundial se estudian, entre otros aspectos, el agua, los alimentos y los ecosistemas	402_esxnli	1205_esxnli	consumer	esxnli
es	contradiction	El agua, los alimentos y los ecosistemas son tres aspectos de nuestro bienestar mundial tan íntimamente unidos que se han vuelto decisivos para los medios de subsistencia, el desarrollo sostenible y la estabilidad política, señala Harcharik.	El agua, los alimentos y los ecosistemas no se consideran en el tema del bienestar mundial	402_esxnli	1206_esxnli	consumer	esxnli
es	contradiction	Cuando sólo se habla de ellos están creando una equivocada imagen de la realidad.	Ellos no son el foco de atención.	405_esxnli	1214_esxnli	consumer	esxnli
es	contradiction	Las administraciones públicas en España liberan de manera progresiva información propia y abierta.	La administraciones públicas españolas ya tenian todos los datos publicos al alcance de la población.	413_esxnli	1237_esxnli	consumer	esxnli
es	neutral	Las administraciones públicas en España liberan de manera progresiva información propia y abierta.	Los datos liberados por las administraciones publicas causaran muchas dimisiones.	413_esxnli	1238_esxnli	consumer	esxnli
es	entailment	Las administraciones públicas en España liberan de manera progresiva información propia y abierta.	Las administraciones españolas liberaran todas los datos propios y abiertos que tienen.	413_esxnli	1239_esxnli	consumer	esxnli
es	contradiction	Y las ventas de botox, la toxina paralizante que ya todo el mundo conoce, alcanzan ya los 1.000 millones de dólares anuales.	La sociedad rechaza tratamientos puramente estéticos sin base médica.	416_esxnli	1246_esxnli	consumer	esxnli
es	entailment	Y las ventas de botox, la toxina paralizante que ya todo el mundo conoce, alcanzan ya los 1.000 millones de dólares anuales.	Los especialistas en estética no esperan perder sus puestos de trabajo en un futuro cercano.	416_esxnli	1247_esxnli	consumer	esxnli
es	neutral	Y las ventas de botox, la toxina paralizante que ya todo el mundo conoce, alcanzan ya los 1.000 millones de dólares anuales.	El número de personas que se suma al bótox sigue en aumento.	416_esxnli	1248_esxnli	consumer	esxnli
es	neutral	El aporte energético de ambas sustancias edulcorantes es similar; tanto la sacarosa como la fructosa aportan 4 kilocalorías por gramo.	El uso de la fructosa es más saludable que el de la sacarosa.	417_esxnli	1249_esxnli	consumer	esxnli
es	neutral	Esta mezcla pone al cuerpo en alerta y tensión.	Se trata de una mezcla peligrosa.	419_esxnli	1255_esxnli	consumer	esxnli
es	entailment	Esta mezcla pone al cuerpo en alerta y tensión.	Es una mezcla a la que el cuerpo reacciona.	419_esxnli	1256_esxnli	consumer	esxnli
es	contradiction	Esta mezcla pone al cuerpo en alerta y tensión.	La mezcla relaja al cuerpo.	419_esxnli	1257_esxnli	consumer	esxnli
es	neutral	También se puede crear una doble pared, instalando placas de pladur y rellenando la cámara con materiales aislantes.	Existe una amplia gama de materiales aislantes	428_esxnli	1282_esxnli	consumer	esxnli
es	contradiction	Detecta "signos de estancamiento" en la inclusión de las personas con discapacidad en los mismos espacios que la población general, aunque reconoce "evidencias de una mejora" en los últimos años.	No hay mejoras en el progreso de la inclusión de las personas con discapacidad en los mismos espacios que la población general.	431_esxnli	1291_esxnli	consumer	esxnli
es	entailment	Detecta "signos de estancamiento" en la inclusión de las personas con discapacidad en los mismos espacios que la población general, aunque reconoce "evidencias de una mejora" en los últimos años.	Parece que se está estancando el progreso de la inclusión de las personas con discapacidad en los mismos espacios que la población general.	431_esxnli	1292_esxnli	consumer	esxnli
es	neutral	Detecta "signos de estancamiento" en la inclusión de las personas con discapacidad en los mismos espacios que la población general, aunque reconoce "evidencias de una mejora" en los últimos años.	Se ha estancado el progreso de la inclusión de las personas con discapacidad en los mismos espacios que la población general.	431_esxnli	1293_esxnli	consumer	esxnli
es	contradiction	Vegara agregó que ahora se están evaluando los aspectos legales para publicar el nombre de las entidades y en qué cuantía acceden a las subastas del fondo.	Con cada paso será más difícil acceder a información no restringida.	435_esxnli	1305_esxnli	consumer	esxnli
es	contradiction	El objetivo del plan de menús de táper es ofrecer a quienes pasan todo el día fuera de casa una oportunidad de alimentarse de manera sana y equilibrada, de manera que puedan comer en la oficina o en el lugar de trabajo una comida lo más parecida posible a la que tomarían en su propia vivienda.	Es imposible comer de manera equilibrada fuera de casa.	437_esxnli	1309_esxnli	consumer	esxnli
es	entailment	El objetivo del plan de menús de táper es ofrecer a quienes pasan todo el día fuera de casa una oportunidad de alimentarse de manera sana y equilibrada, de manera que puedan comer en la oficina o en el lugar de trabajo una comida lo más parecida posible a la que tomarían en su propia vivienda.	Los que quieran comer en la oficina no tienen por qué cocinar ellos su comida.	437_esxnli	1310_esxnli	consumer	esxnli
es	neutral	El objetivo del plan de menús de táper es ofrecer a quienes pasan todo el día fuera de casa una oportunidad de alimentarse de manera sana y equilibrada, de manera que puedan comer en la oficina o en el lugar de trabajo una comida lo más parecida posible a la que tomarían en su propia vivienda.	El menú de táper incluye dos platos, postre y pan.	437_esxnli	1311_esxnli	consumer	esxnli
es	neutral	Colonias y cosméticos ecológicos: hay un amplio surtido con todo tipo de elementos y esencias naturales, no tóxicas y respetuosas con el medio ambiente.	El venta de colonias y cosméticos ecológicos ha aumentado en los últimos año.	438_esxnli	1312_esxnli	consumer	esxnli
es	entailment	Colonias y cosméticos ecológicos: hay un amplio surtido con todo tipo de elementos y esencias naturales, no tóxicas y respetuosas con el medio ambiente.	No es necesario añadir productos tóxicos para elaborar colonias y cosméticos.	438_esxnli	1313_esxnli	consumer	esxnli
es	contradiction	Colonias y cosméticos ecológicos: hay un amplio surtido con todo tipo de elementos y esencias naturales, no tóxicas y respetuosas con el medio ambiente.	Se deberá prohibir la producción de colonias y cosméticos para evitar el uso de productos tóxicos e invasivos apra el medio ambiente.	438_esxnli	1314_esxnli	consumer	esxnli
es	neutral	El cuadro de ejemplo muestra cómo comer pan sin contemplar la cantidad consumida del mismo supone un aporte extra a la dieta de 80 gramos de carbohidratos, traducido en unas 320 kcal diarias de más.	El cuadro con el ejemplo del pan refleja el aporte extra de carbohidratos en nuestra dieta	441_esxnli	1322_esxnli	consumer	esxnli
es	entailment	El portugués Banco Espirito Santo es otra de las entidades que quiere avanzar en banca patrimonial.	Hay más de una entidad bancaria que como Banco Espirito Santo quiere avanzar en banca patrimonial.	442_esxnli	1324_esxnli	consumer	esxnli
es	neutral	El portugués Banco Espirito Santo es otra de las entidades que quiere avanzar en banca patrimonial.	El portugués Banco Espirito Santo ha avanzado en la banca patrimonial.	442_esxnli	1325_esxnli	consumer	esxnli
es	contradiction	Una prioridad es fortalecer la cooperación con nuestros colegas rusos en esa área, incluidos la investigación científica, intercambios de técnicas, procesamiento de alimentos, así como producción agrícola, dijo Sui.	Trabajar con los rusos carece de importancia.	444_esxnli	1330_esxnli	consumer	esxnli
es	entailment	Una prioridad es fortalecer la cooperación con nuestros colegas rusos en esa área, incluidos la investigación científica, intercambios de técnicas, procesamiento de alimentos, así como producción agrícola, dijo Sui.	Se colaborará más con los rusos en varias áreas.	444_esxnli	1331_esxnli	consumer	esxnli
es	neutral	Una prioridad es fortalecer la cooperación con nuestros colegas rusos en esa área, incluidos la investigación científica, intercambios de técnicas, procesamiento de alimentos, así como producción agrícola, dijo Sui.	Los rusos saben mucho sobre ciencia y teconología.	444_esxnli	1332_esxnli	consumer	esxnli
es	entailment	El plástico del que están hechos los catéteres, por ejemplo, es sólido a 20 grados pero a los 37 grados habituales a que está el organismo se vuelve flexible y permite así navegar por el sistema circulatorio.	Es posible hacer un cateterismo sin dañar las venas.	451_esxnli	1351_esxnli	consumer	esxnli
es	neutral	El plástico del que están hechos los catéteres, por ejemplo, es sólido a 20 grados pero a los 37 grados habituales a que está el organismo se vuelve flexible y permite así navegar por el sistema circulatorio.	El cateterismo es una prueba para diagnósticos coronarios.	451_esxnli	1352_esxnli	consumer	esxnli
es	contradiction	El plástico del que están hechos los catéteres, por ejemplo, es sólido a 20 grados pero a los 37 grados habituales a que está el organismo se vuelve flexible y permite así navegar por el sistema circulatorio.	El plástico del cateter va cogiendo mayor consistencia y rigidez cuando la temperatura ronda los 37 grados.	451_esxnli	1353_esxnli	consumer	esxnli
es	entailment	La neutralidad de la Red no está tan relacionada con la libertad de Internet como con la lucha de algunas empresas del mundo Internet, que en general no son europeas, por afianzar su poder frente a las principales empresas que invierten en redes de telecomunicaciones.	La guerra de las telecomunicaciones es una de las razones de la no neutralidad de la Red.	457_esxnli	1371_esxnli	consumer	esxnli
es	neutral	Estas proporciones suponen un leve incremento con lo ocurrido en ejercicios anteriores.	Ha habido una mejora.	462_esxnli	1384_esxnli	consumer	esxnli
es	entailment	Estas proporciones suponen un leve incremento con lo ocurrido en ejercicios anteriores.	Existe un incremento comparando con ejercicios anteriores.	462_esxnli	1385_esxnli	consumer	esxnli
es	contradiction	Estas proporciones suponen un leve incremento con lo ocurrido en ejercicios anteriores.	Estas proporciones no suponen nada.	462_esxnli	1386_esxnli	consumer	esxnli
es	contradiction	Para conseguirlo se cuenta con un equipo profesional que se encarga de la alimentación y hace de ella una clave dentro del tratamiento integral de la enfermedad.	La alimentación no es un pilar fundamental para el tratamiento integral de la enfermedad propuesto por el equipo profesional.	476_esxnli	1426_esxnli	consumer	esxnli
es	entailment	Para conseguirlo se cuenta con un equipo profesional que se encarga de la alimentación y hace de ella una clave dentro del tratamiento integral de la enfermedad.	La alimentación es clave para el tratamiento integral de la enfermedad.	476_esxnli	1427_esxnli	consumer	esxnli
es	neutral	CORRESPONDE, desarrollado e implementado por la Sociedad Española de Hipertensión-Liga Española para la Lucha contra la Hipertensión Arterial (SEH-LELHA), consta de un programa informatizado basado en guías de práctica clínica validadas que permiten al médico calcular el riesgo cardiovascular individualizado a la vez que determina un objetivo terapéutico específico.	El programa informatizado para la Lucha contra la Hipertensión Arterial ha sido todo un éxito.	483_esxnli	1447_esxnli	consumer	esxnli
es	contradiction	Sí, si se convierten en información útil y las herramientas para manejar esa información son muy simples e intuitivas de usar.	Las herramientas para manejar la información deben ser muy complejas.	485_esxnli	1453_esxnli	consumer	esxnli
es	entailment	Sí, si se convierten en información útil y las herramientas para manejar esa información son muy simples e intuitivas de usar.	Las herramientas posibilitan el fácil acceso a la información.	485_esxnli	1454_esxnli	consumer	esxnli
es	neutral	Sí, si se convierten en información útil y las herramientas para manejar esa información son muy simples e intuitivas de usar.	Las herramientas deben implementarse en código abierto.	485_esxnli	1455_esxnli	consumer	esxnli
es	entailment	Incide en el fracaso de controlar el "boom" inmobiliario.	No se consiguió estabilizar el precio de los inmuebles.	500_esxnli	1499_esxnli	literature	esxnli
es	neutral	Y sin embargo, es también la única de las ciudades "mediterráneas" que conserva el aura paradisiaca que era el atractivo primero de las ciudades levantinas.	Esa ciudad se encuentra en la comunidad valenciana	508_esxnli	1522_esxnli	literature	esxnli
es	contradiction	Y sin embargo, es también la única de las ciudades "mediterráneas" que conserva el aura paradisiaca que era el atractivo primero de las ciudades levantinas.	No hay ciudades paradiacas en el mediterráneo	508_esxnli	1523_esxnli	literature	esxnli
es	entailment	Y sin embargo, es también la única de las ciudades "mediterráneas" que conserva el aura paradisiaca que era el atractivo primero de las ciudades levantinas.	La ciudad mediterránea es paradisiaca	508_esxnli	1524_esxnli	literature	esxnli
es	neutral	Una vez de vuelta aquí abajo, de donde nunca debieron haber salido, se acabaron los dioses.	La vigencia de los dioses está ligada a la visión transcendente del ahí arriba.	509_esxnli	1525_esxnli	literature	esxnli
es	entailment	Para mostrar las implicaciones que un Dispositivo de Adquisición de Lenguaje genéticamente determinado tiene para el comportamiento humano, Steve Pinker forjó la expresión "instinto de lenguaje".	La expresión "instinto de lenguaje" la utilizó por primera vez Steve Pinker para referirse a las implicaciones que un Dispositivo de Adquisición de Lenguaje genéticamente determinado tiene para el comportamiento humano.	510_esxnli	1528_esxnli	literature	esxnli
es	neutral	Para mostrar las implicaciones que un Dispositivo de Adquisición de Lenguaje genéticamente determinado tiene para el comportamiento humano, Steve Pinker forjó la expresión "instinto de lenguaje".	Steve Pinker divulgó la expresión "instinto de lenguaje" en el ámbito de la genética.	510_esxnli	1529_esxnli	literature	esxnli
es	contradiction	Para mostrar las implicaciones que un Dispositivo de Adquisición de Lenguaje genéticamente determinado tiene para el comportamiento humano, Steve Pinker forjó la expresión "instinto de lenguaje".	El témino "instinto de lenguaje" no pertenece al ámbito del comportamiento humano sino animal	510_esxnli	1530_esxnli	literature	esxnli
es	contradiction	El paso del tiempo es abrasador y va corroyendo el ánimo de la gente; muchos se irán (o ya se han ido) y al final se harán cargo del movimiento los grupos habituales de la sociedad alternativa, como los okupas y demás.	El paso del tiempo no hace más que activar el ánimo de la gente para seguir trabajando en los distintos movimientos.	515_esxnli	1543_esxnli	literature	esxnli
es	entailment	El paso del tiempo es abrasador y va corroyendo el ánimo de la gente; muchos se irán (o ya se han ido) y al final se harán cargo del movimiento los grupos habituales de la sociedad alternativa, como los okupas y demás.	El paso del tiempo corroe el ánimo de la gente, hasta el punto de que muchos se irán y dejarán el movimiento en manos de los grupos alternativos.	515_esxnli	1544_esxnli	literature	esxnli
es	neutral	El paso del tiempo es abrasador y va corroyendo el ánimo de la gente; muchos se irán (o ya se han ido) y al final se harán cargo del movimiento los grupos habituales de la sociedad alternativa, como los okupas y demás.	Los grupos habituales de la sociedad alternativa se hacen cargo de los movimientos que han sido abandonados por gente desanimada.	515_esxnli	1545_esxnli	literature	esxnli
es	neutral	Creo que tenemos la prueba más palpable de la patética provocación en la que ha acabado determinado tipo de actividad considerada arte.	El arte tiene que ser provocativa por naturaleza.	519_esxnli	1555_esxnli	literature	esxnli
es	entailment	Creo que tenemos la prueba más palpable de la patética provocación en la que ha acabado determinado tipo de actividad considerada arte.	Hay quien considera arte a esta prueba de provocación.	519_esxnli	1556_esxnli	literature	esxnli
es	contradiction	Creo que tenemos la prueba más palpable de la patética provocación en la que ha acabado determinado tipo de actividad considerada arte.	Las expresiones consideradas artísticas nunca se califican como provocativas.	519_esxnli	1557_esxnli	literature	esxnli
es	contradiction	Supongo que habrá sido un error informático o un leve despiste, pero permítame mi toque de atención.	Todo ha funcionado perfectamente	521_esxnli	1561_esxnli	literature	esxnli
es	neutral	Supongo que habrá sido un error informático o un leve despiste, pero permítame mi toque de atención.	El error lo ha cometido un empleado	521_esxnli	1562_esxnli	literature	esxnli
es	entailment	Supongo que habrá sido un error informático o un leve despiste, pero permítame mi toque de atención.	Ha habido un error	521_esxnli	1563_esxnli	literature	esxnli
es	entailment	Esta nueva ética tiene para el orden establecido la ventaja de ser perfectamente inoperante, pues, de hecho, nada amenaza la relación social de fuerzas que hace inevitable el despilfarro de recursos, y degradación de la naturaleza.	La relación social de fuerzas sigue intacta tras la nueva ética para el orden.	524_esxnli	1570_esxnli	literature	esxnli
es	contradiction	Esta nueva ética tiene para el orden establecido la ventaja de ser perfectamente inoperante, pues, de hecho, nada amenaza la relación social de fuerzas que hace inevitable el despilfarro de recursos, y degradación de la naturaleza.	La nueva propuesta ética trae grandes cambios para la relación social de fuerzas.	524_esxnli	1571_esxnli	literature	esxnli
es	neutral	Esta nueva ética tiene para el orden establecido la ventaja de ser perfectamente inoperante, pues, de hecho, nada amenaza la relación social de fuerzas que hace inevitable el despilfarro de recursos, y degradación de la naturaleza.	La relación social de fuerzas es algo inevitable.	524_esxnli	1572_esxnli	literature	esxnli
es	contradiction	Escribía Benjamin en una de sus 'Tesis sobre la filosofía de la historia' algo sobre la naturaleza de ángel de la historia, esta imagen, 'proveniente' de un cuadro de Klee, debemos decir, ha tenido gran impacto al parecer, pues Ferlosio la recoge en su libro 'Sobre la Guerra' y también aparece en 'El hombre sin contenido', tratando de otros temas.	Ferlosio no ha escrito ningún libro	525_esxnli	1573_esxnli	literature	esxnli
es	neutral	Escribía Benjamin en una de sus 'Tesis sobre la filosofía de la historia' algo sobre la naturaleza de ángel de la historia, esta imagen, 'proveniente' de un cuadro de Klee, debemos decir, ha tenido gran impacto al parecer, pues Ferlosio la recoge en su libro 'Sobre la Guerra' y también aparece en 'El hombre sin contenido', tratando de otros temas.	La naturaleza de ángel de la historia se ha recogido en varios libros	525_esxnli	1574_esxnli	literature	esxnli
es	entailment	Escribía Benjamin en una de sus 'Tesis sobre la filosofía de la historia' algo sobre la naturaleza de ángel de la historia, esta imagen, 'proveniente' de un cuadro de Klee, debemos decir, ha tenido gran impacto al parecer, pues Ferlosio la recoge en su libro 'Sobre la Guerra' y también aparece en 'El hombre sin contenido', tratando de otros temas.	Benjamin escribía sobre filosofía de la historia	525_esxnli	1575_esxnli	literature	esxnli
es	neutral	Soy profundamente europeo en el sentido de que toda mi vida intelectual está construida en torno a la filosofía europea.	Solo se toma en cuenta la filosofía del siglo XX.	536_esxnli	1606_esxnli	literature	esxnli
es	entailment	Soy profundamente europeo en el sentido de que toda mi vida intelectual está construida en torno a la filosofía europea.	Conocer la filosofía europea te hace sentir europeo.	536_esxnli	1607_esxnli	literature	esxnli
es	contradiction	Soy profundamente europeo en el sentido de que toda mi vida intelectual está construida en torno a la filosofía europea.	No me siento europeo en absoluto.	536_esxnli	1608_esxnli	literature	esxnli
es	entailment	La consigna era clara: el mal había sido enorme y la cirugía debía estar en consonancia con tal enormidad.	Para combatir el mal, se recurrió a la cirugía	537_esxnli	1609_esxnli	literature	esxnli
es	neutral	La consigna era clara: el mal había sido enorme y la cirugía debía estar en consonancia con tal enormidad.	El mal exigía una cirugía complicada	537_esxnli	1610_esxnli	literature	esxnli
es	contradiction	La consigna era clara: el mal había sido enorme y la cirugía debía estar en consonancia con tal enormidad.	La consigna respecto al mal no era muy negativa	537_esxnli	1611_esxnli	literature	esxnli
es	neutral	En la mayoría de los casos, el paso siguiente parece ser el natural dentro de esta espiral: el físico.	En otros casos el siguiente paso es el psicológico.	538_esxnli	1612_esxnli	literature	esxnli
es	entailment	En la mayoría de los casos, el paso siguiente parece ser el natural dentro de esta espiral: el físico.	El paso siguiente es el físico.	538_esxnli	1613_esxnli	literature	esxnli
es	contradiction	En la mayoría de los casos, el paso siguiente parece ser el natural dentro de esta espiral: el físico.	El siguiente paso es el psicológico.	538_esxnli	1614_esxnli	literature	esxnli
es	neutral	La forma en que está escrita es otra cosa: si es verdad que el estilo es el hombre, entonces hay que decir que Sada es el estilo.	El estilo de Sada está altamente valorado.	543_esxnli	1629_esxnli	literature	esxnli
es	entailment	Es la lengua dinámica del emigrante niño que escucha hablar en su casa el español, y en la calle el inglés, y entonces lo que va a dar a la escritura literaria es una mixtura, una amalgama verbal que significa la creación de un nuevo lenguaje que no hace sino reflejar la experiencia diaria, que es una experiencia oral transmutada en experiencia escrita, y que, por tanto, no puede dejar de ser literaria.	Las condiciones sociolingüísticas del niño emigrante conllevan la creación de un nuevo lenguaje que refleja su experiencia diaria.	547_esxnli	1639_esxnli	literature	esxnli
es	neutral	Es la lengua dinámica del emigrante niño que escucha hablar en su casa el español, y en la calle el inglés, y entonces lo que va a dar a la escritura literaria es una mixtura, una amalgama verbal que significa la creación de un nuevo lenguaje que no hace sino reflejar la experiencia diaria, que es una experiencia oral transmutada en experiencia escrita, y que, por tanto, no puede dejar de ser literaria.	Los niños emigrantes están más capacitados para la creación literaria.	547_esxnli	1640_esxnli	literature	esxnli
es	contradiction	Es la lengua dinámica del emigrante niño que escucha hablar en su casa el español, y en la calle el inglés, y entonces lo que va a dar a la escritura literaria es una mixtura, una amalgama verbal que significa la creación de un nuevo lenguaje que no hace sino reflejar la experiencia diaria, que es una experiencia oral transmutada en experiencia escrita, y que, por tanto, no puede dejar de ser literaria.	El emigrante niño no es capaz de aprender ni el español ni el inglés.	547_esxnli	1641_esxnli	literature	esxnli
es	entailment	Para quien aún tenga dudas sobre esta afirmación ahí van algunos datos.	Los datos esclarecen dudas.	554_esxnli	1661_esxnli	literature	esxnli
es	contradiction	Para quien aún tenga dudas sobre esta afirmación ahí van algunos datos.	No existen datos para esclarecer las dudas.	554_esxnli	1662_esxnli	literature	esxnli
es	neutral	Si no se puede hacer que lo justo tenga fuerza, como decía Pascal (de quien es el título de este artículo), al menos podríamos no pretender que lo que tiene fuerza es, solo por eso, justo.	Lo que tiene fuerza es, solo por eso, justo.	556_esxnli	1668_esxnli	literature	esxnli
es	neutral	La filosofía interpela así a la ciencia, pero con ello interpela asimismo a todos los que nos hallamos inmersos, más o menos pasivamente, en un mundo que es en gran parte fruto de la ciencia y de los modos de la tecnología que son retoños de la ciencia.	La filosofía no interpela solo a la ciencia	559_esxnli	1675_esxnli	literature	esxnli
es	contradiction	La filosofía interpela así a la ciencia, pero con ello interpela asimismo a todos los que nos hallamos inmersos, más o menos pasivamente, en un mundo que es en gran parte fruto de la ciencia y de los modos de la tecnología que son retoños de la ciencia.	La ciencia y la tecnología no se interrelacionan de ninguna manera	559_esxnli	1676_esxnli	literature	esxnli
es	entailment	La filosofía interpela así a la ciencia, pero con ello interpela asimismo a todos los que nos hallamos inmersos, más o menos pasivamente, en un mundo que es en gran parte fruto de la ciencia y de los modos de la tecnología que son retoños de la ciencia.	El mundo es en gran parte fruto de la ciencia	559_esxnli	1677_esxnli	literature	esxnli
es	contradiction	Algunos piensan que Calderón es un valiente, que ya era de luchar contra esa lacra social; otros creen que el presidente mexicano cometió un error, que lo mejor hubiera sido seguir haciendo de la vista gorda.	Claderón fue muy valiente luchando contra esa lacra.	560_esxnli	1678_esxnli	literature	esxnli
es	entailment	Guardo ahora la impresión de esta diferencia porque la literatura que, en ocasiones parece como un juego o un oficio infantilizado, se revela aquí, en la grandeza de Ferrer Lerín, como el franco trasunto de un estrago.	Ferrer Lerín ha puesto la literatura en en su lugar que merece.	565_esxnli	1693_esxnli	literature	esxnli
es	contradiction	Guardo ahora la impresión de esta diferencia porque la literatura que, en ocasiones parece como un juego o un oficio infantilizado, se revela aquí, en la grandeza de Ferrer Lerín, como el franco trasunto de un estrago.	Por la culpa de Ferrer Lerín, la literatura parece un juego o un oficio infantilizado.	565_esxnli	1694_esxnli	literature	esxnli
es	neutral	Guardo ahora la impresión de esta diferencia porque la literatura que, en ocasiones parece como un juego o un oficio infantilizado, se revela aquí, en la grandeza de Ferrer Lerín, como el franco trasunto de un estrago.	La literatura no parece como el franco trasunto de un estrago a causa de Ferrer Lerín.	565_esxnli	1695_esxnli	literature	esxnli
es	contradiction	La Navidad pasó primero de ser una fiesta empantanada en las brumas de la fe a un festival del placer y el gasto.	La Navidad no tiene nada que ver con el placer y el gasto.	567_esxnli	1699_esxnli	literature	esxnli
es	neutral	La Navidad pasó primero de ser una fiesta empantanada en las brumas de la fe a un festival del placer y el gasto.	Para algunos, la Navidad sigue siendo una fiesta religiosa.	567_esxnli	1700_esxnli	literature	esxnli
es	entailment	La Navidad pasó primero de ser una fiesta empantanada en las brumas de la fe a un festival del placer y el gasto.	La Navidad se ha convertido en un festival centrado en el capitalismo.	567_esxnli	1701_esxnli	literature	esxnli
es	entailment	Me alegro de verla de nuevo. espero que el avión la haya dado alas.	¡Qué alegría verla de nuevo! Espero que el avión la anime.	568_esxnli	1703_esxnli	literature	esxnli
es	contradiction	A partir de entonces, me parece que es difícil hablar de identidad latinoamericana porque es algo que está en constante movimiento, en constante diálogo con lo artístico.	La identidad latinoamericana está claramente definida.	569_esxnli	1705_esxnli	literature	esxnli
es	neutral	A partir de entonces, me parece que es difícil hablar de identidad latinoamericana porque es algo que está en constante movimiento, en constante diálogo con lo artístico.	Latinoamericano es reconocida por sus artistas.	569_esxnli	1706_esxnli	literature	esxnli
es	entailment	A partir de entonces, me parece que es difícil hablar de identidad latinoamericana porque es algo que está en constante movimiento, en constante diálogo con lo artístico.	La identidad latinoamericana es algo difícil de lo que hablar.	569_esxnli	1707_esxnli	literature	esxnli
es	entailment	La gestión de la crisis va más allá de la comunicación y empieza a rozar el hueso de esta amarga aceituna.	La gestión de la crisis es complicada.	577_esxnli	1729_esxnli	literature	esxnli
es	neutral	La gestión de la crisis va más allá de la comunicación y empieza a rozar el hueso de esta amarga aceituna.	La gestión de la crisis se resulve solo con comunicación	577_esxnli	1730_esxnli	literature	esxnli
es	contradiction	La gestión de la crisis va más allá de la comunicación y empieza a rozar el hueso de esta amarga aceituna.	La gestión de la crisis es simple y se resuleve solo con comunicación	577_esxnli	1731_esxnli	literature	esxnli
es	contradiction	La fuerza del inconsciente revelada por el psicoanálisis y el "caótico" comportamiento de la materia subatómica abierto a infinidad de probabilidades.	El carácter "caótico" del comportamiento de la materia subatómica reduce sus posibles interpretaciones	589_esxnli	1765_esxnli	literature	esxnli
es	neutral	La fuerza del inconsciente revelada por el psicoanálisis y el "caótico" comportamiento de la materia subatómica abierto a infinidad de probabilidades.	El comportamiento de la materia se considera "caótico" para diferentes tipos de materia	589_esxnli	1766_esxnli	literature	esxnli
es	entailment	La fuerza del inconsciente revelada por el psicoanálisis y el "caótico" comportamiento de la materia subatómica abierto a infinidad de probabilidades.	El psicoanálisis trata sobre la fuerza del inconsciente	589_esxnli	1767_esxnli	literature	esxnli
es	entailment	Además de la globalización de la fuerza de trabajo, de la liberalización del comercio mundial y de las políticas fiscales derechistas, Fukuyama considera "que el malo de la película es la tecnología": "los beneficios de las oleadas más recientes de la innovación tecnológica han aumentado desproporcionadamente para los ciudadanos con más talento y formación".	La tecnología beneficia a una parte de la sociedad con más talento y formación.	606_esxnli	1816_esxnli	literature	esxnli
es	neutral	Además de la globalización de la fuerza de trabajo, de la liberalización del comercio mundial y de las políticas fiscales derechistas, Fukuyama considera "que el malo de la película es la tecnología": "los beneficios de las oleadas más recientes de la innovación tecnológica han aumentado desproporcionadamente para los ciudadanos con más talento y formación".	Fukuyama habla sobre la tecnología.	606_esxnli	1817_esxnli	literature	esxnli
es	contradiction	Además de la globalización de la fuerza de trabajo, de la liberalización del comercio mundial y de las políticas fiscales derechistas, Fukuyama considera "que el malo de la película es la tecnología": "los beneficios de las oleadas más recientes de la innovación tecnológica han aumentado desproporcionadamente para los ciudadanos con más talento y formación".	La tecnología ayuda a los ciudadanos más desfavorecidos en cuanto a talento y formación.	606_esxnli	1818_esxnli	literature	esxnli
es	contradiction	Un fracaso no hace destino, es cierto.	Un fracaso cambia el rumbo de tu vida.	608_esxnli	1822_esxnli	literature	esxnli
es	entailment	Pero la obligación de atajarla y evitar que la metástasis nos alcance a todos es de todos.	La metástasis nos puede alcanzar a todos.	610_esxnli	1828_esxnli	literature	esxnli
es	neutral	Pero la obligación de atajarla y evitar que la metástasis nos alcance a todos es de todos.	La metástasis es perjudicial.	610_esxnli	1829_esxnli	literature	esxnli
es	contradiction	Pero la obligación de atajarla y evitar que la metástasis nos alcance a todos es de todos.	No se debe atajar ni evitar que la metástasis nos alcance.	610_esxnli	1830_esxnli	literature	esxnli
es	contradiction	Seguramente es el estigma por haber destronado al "kaiser" Schumacher, el mejor piloto de la historia por títulos, a quien -según ellos- nunca podrá igualar.	Nadie diría que Schumacher es el mejor piloto.	618_esxnli	1852_esxnli	literature	esxnli
es	entailment	Seguramente es el estigma por haber destronado al "kaiser" Schumacher, el mejor piloto de la historia por títulos, a quien -según ellos- nunca podrá igualar.	Schumacher es el mejor piloto de la historia de acuerdo a los títulos.	618_esxnli	1853_esxnli	literature	esxnli
es	neutral	Seguramente es el estigma por haber destronado al "kaiser" Schumacher, el mejor piloto de la historia por títulos, a quien -según ellos- nunca podrá igualar.	Schumacher es un piloto de motos.	618_esxnli	1854_esxnli	literature	esxnli
es	entailment	Guardo del post de V del día 13 la imagen de víctima embuchada de culpabilidad como un hallazgo, y la próxima vez que note que me deslizo a la autoinculpación, puede que pensar en términos de víctima embuchada me haga adoptar otra actitud.	La imagen de víctima embuchada de culpabilidad puede influenciar mis actitudes.	623_esxnli	1867_esxnli	literature	esxnli
