language	gold_label	sentence1	sentence2	promptID	pairID	genre	source_dataset
es	entailment	El nuevo sistema de redistribución hará que tres cuartas partes de lo que se recaude en las comunidades autónomas -y no todo, como ocurría con el modelo actual- se meta una "bolsa común", como la llamó Salgado.	tTres cuartas partes se meterá en una bolsa común	376_esxnli	1126_esxnli	consumer	esxnli
es	contradiction	El nuevo sistema de redistribución hará que tres cuartas partes de lo que se recaude en las comunidades autónomas -y no todo, como ocurría con el modelo actual- se meta una "bolsa común", como la llamó Salgado.	El nuevo sistema meterá todo lo recaudado en una "bolsa común".	376_esxnli	1127_esxnli	consumer	esxnli
es	neutral	El nuevo sistema de redistribución hará que tres cuartas partes de lo que se recaude en las comunidades autónomas -y no todo, como ocurría con el modelo actual- se meta una "bolsa común", como la llamó Salgado.	Salgado se encarga de la redistribución	376_esxnli	1128_esxnli	consumer	esxnli
es	neutral	La IEC es la organización mundial que prepara y publica los estándares internacionales para las tecnologías eléctricas, electrónicas y conexas, conocidas en inglés bajo el paraguas de la palabra "electrotechnology".	La IEC tiene más de 100 años de antigüedad	377_esxnli	1129_esxnli	consumer	esxnli
es	contradiction	La IEC es la organización mundial que prepara y publica los estándares internacionales para las tecnologías eléctricas, electrónicas y conexas, conocidas en inglés bajo el paraguas de la palabra "electrotechnology".	La IEC no se encarga de la estandarización	377_esxnli	1130_esxnli	consumer	esxnli
es	entailment	La IEC es la organización mundial que prepara y publica los estándares internacionales para las tecnologías eléctricas, electrónicas y conexas, conocidas en inglés bajo el paraguas de la palabra "electrotechnology".	La IEC es una organización de ámbito mundial	377_esxnli	1131_esxnli	consumer	esxnli
es	neutral	En la segunda parte, en marcha desde finales de 2004, se ha continuado por esta senda y se ha involucrado a agricultores, pastores nómadas, pescadores, cazadores, criadores de ganado y mujeres para acabar definitivamente con los conflictos y aumentar los ingresos de todos estos colectivos.	Los esfuerzos para acabar con los conflictos y para que los colectivos aumenten sus ingresos han sido realizados por los sindicatos pero no por el gobierno y el patronal.	379_esxnli	1135_esxnli	consumer	esxnli
es	contradiction	En la segunda parte, en marcha desde finales de 2004, se ha continuado por esta senda y se ha involucrado a agricultores, pastores nómadas, pescadores, cazadores, criadores de ganado y mujeres para acabar definitivamente con los conflictos y aumentar los ingresos de todos estos colectivos.	En la segunda parte, en marcha desde finales de 2004, los colectivos se han involucrado para que aumenten sus ingresos pero quieren continuar con los conflictos para mejorar la situación económica de ellos.	379_esxnli	1136_esxnli	consumer	esxnli
es	entailment	En la segunda parte, en marcha desde finales de 2004, se ha continuado por esta senda y se ha involucrado a agricultores, pastores nómadas, pescadores, cazadores, criadores de ganado y mujeres para acabar definitivamente con los conflictos y aumentar los ingresos de todos estos colectivos.	Se han hechos esfuerzos para acabar con los conflictos y para que los colectivos aumenten sus ingresos.	379_esxnli	1137_esxnli	consumer	esxnli
es	neutral	En la UE, el 65% de las que se han notificado durante el año 2007 proceden de productos originarios de la UE, mientras que el resto se han originado fuera de la frontera comunitaria, especialmente de China, el país no europeo con una mayor tasa de productos derivados de pescado sospechosos de riesgo para la salud, con un 12% de notificaciones de información., un mensaje que se produce cuando, a diferencia de la alerta, no existe necesidad de acción inmediata, aunque sí como prevención futura.	Productos derivados de pescado pueden ser muy perjudiciales para la salud, pudiendo producir la muerte en algunos casos.	383_esxnli	1147_esxnli	consumer	esxnli
es	contradiction	En la UE, el 65% de las que se han notificado durante el año 2007 proceden de productos originarios de la UE, mientras que el resto se han originado fuera de la frontera comunitaria, especialmente de China, el país no europeo con una mayor tasa de productos derivados de pescado sospechosos de riesgo para la salud, con un 12% de notificaciones de información., un mensaje que se produce cuando, a diferencia de la alerta, no existe necesidad de acción inmediata, aunque sí como prevención futura.	China está libre de productos derivados de pescado sospechosos de riesgo para la salud.	383_esxnli	1148_esxnli	consumer	esxnli
es	entailment	En la UE, el 65% de las que se han notificado durante el año 2007 proceden de productos originarios de la UE, mientras que el resto se han originado fuera de la frontera comunitaria, especialmente de China, el país no europeo con una mayor tasa de productos derivados de pescado sospechosos de riesgo para la salud, con un 12% de notificaciones de información., un mensaje que se produce cuando, a diferencia de la alerta, no existe necesidad de acción inmediata, aunque sí como prevención futura.	Existen productos derivados de pescado sospechosos de riesgo para la salud alrededor de todo el mundo.	383_esxnli	1149_esxnli	consumer	esxnli
es	neutral	Sea cual sea la vía elegida, se necesitará por parte del denunciante, una denuncia firmada con sus datos personales y los datos del establecimiento que se quiere denunciar (dirección y ciudad donde se encuentra).	Es necesario identificar a la persona responsable del establecimiento que se quiere denunciar	386_esxnli	1156_esxnli	consumer	esxnli
es	entailment	Sea cual sea la vía elegida, se necesitará por parte del denunciante, una denuncia firmada con sus datos personales y los datos del establecimiento que se quiere denunciar (dirección y ciudad donde se encuentra).	Es necesaria la firma del denunciante	386_esxnli	1157_esxnli	consumer	esxnli
es	contradiction	De las fotocopias detectadas en los primeros momentos de la llegada del euro, se ha pasado a auténticas obras de arte con gran parecido al original.	Los billetes del euro se falsifican con facilidad.	387_esxnli	1159_esxnli	consumer	esxnli
es	entailment	De las fotocopias detectadas en los primeros momentos de la llegada del euro, se ha pasado a auténticas obras de arte con gran parecido al original.	Las fotocopias de los billetes de euros cada vez son más auténticos.	387_esxnli	1160_esxnli	consumer	esxnli
es	neutral	De las fotocopias detectadas en los primeros momentos de la llegada del euro, se ha pasado a auténticas obras de arte con gran parecido al original.	Cada vez es más difícil la falsificación de los billetes de euros.	387_esxnli	1161_esxnli	consumer	esxnli
es	neutral	Y es que es un hecho indiscutible que estos países han estado, hasta la fecha, más preocupados por la autosuficiencia alimentaria, así como por controles oficiales que ponían el acento en las fases iniciales del canal de distribución (salud animal y vegetal), y en el control sanitario de los productos alimenticios de origen animal e inspección post-mortem en el matadero.	Nos estamos refiriendo a países del sudeste asiático	388_esxnli	1162_esxnli	consumer	esxnli
es	contradiction	Y es que es un hecho indiscutible que estos países han estado, hasta la fecha, más preocupados por la autosuficiencia alimentaria, así como por controles oficiales que ponían el acento en las fases iniciales del canal de distribución (salud animal y vegetal), y en el control sanitario de los productos alimenticios de origen animal e inspección post-mortem en el matadero.	No hay ningún control oficial sobre las fases iniciales del canal de distribución	388_esxnli	1163_esxnli	consumer	esxnli
es	entailment	Y es que es un hecho indiscutible que estos países han estado, hasta la fecha, más preocupados por la autosuficiencia alimentaria, así como por controles oficiales que ponían el acento en las fases iniciales del canal de distribución (salud animal y vegetal), y en el control sanitario de los productos alimenticios de origen animal e inspección post-mortem en el matadero.	Las fases iniciales del canal de distribución se controlarán de forma exhaustiva	388_esxnli	1164_esxnli	consumer	esxnli
es	entailment	Siempre hemos reiterado que las redes P2P no son ilegales, pero sí el uso que se de ellas, cuando lo que se intercambia entre los usuarios son obras registradas por las que no se pagan derechos de autor.	No se pueden intercambiar obras registradas, por las que no se pagan derechos de autor, mediante redes P2P.	389_esxnli	1165_esxnli	consumer	esxnli
es	contradiction	Las niñas prefieren más los alimentos de sabores dulces y también los sabores suaves, mientras que los niños disfrutan más con sabores ácidos y pronunciados.	Los niños y las niñas no tienen preferencias en cuanto al sabor de los alimentos	394_esxnli	1180_esxnli	consumer	esxnli
es	neutral	Las niñas prefieren más los alimentos de sabores dulces y también los sabores suaves, mientras que los niños disfrutan más con sabores ácidos y pronunciados.	Las niñas no disfrutan con alimentos de sabores ácidos	394_esxnli	1181_esxnli	consumer	esxnli
es	entailment	Las niñas prefieren más los alimentos de sabores dulces y también los sabores suaves, mientras que los niños disfrutan más con sabores ácidos y pronunciados.	Las niñas y los niños prefieren alimentos de distintos sabores	394_esxnli	1182_esxnli	consumer	esxnli
es	neutral	La previsión de la UE es aprobar una variedad de maíz transgénico (el BT-11 de Syngenta) antes de fin de año.	El BT-11 de Syngenta es altamente perjudicial para la salud.	396_esxnli	1187_esxnli	consumer	esxnli
es	contradiction	La última en aterrizar al es la denominada 'PepePeople', que está comercializada por CAMGE Financiera, fruto de la alianza entre General Electric y Caja del Mediterráneo, que va a permitir a los clientes de la empresa de Globalia obtener descuentos y ventajas exclusivas.	CAMGE Financiera no comercializa.	397_esxnli	1189_esxnli	consumer	esxnli
es	entailment	La última en aterrizar al es la denominada 'PepePeople', que está comercializada por CAMGE Financiera, fruto de la alianza entre General Electric y Caja del Mediterráneo, que va a permitir a los clientes de la empresa de Globalia obtener descuentos y ventajas exclusivas.	Los clientes de la empresa de Globalia van a tener descuentos y ventajas exclusivas.	397_esxnli	1190_esxnli	consumer	esxnli
es	neutral	La última en aterrizar al es la denominada 'PepePeople', que está comercializada por CAMGE Financiera, fruto de la alianza entre General Electric y Caja del Mediterráneo, que va a permitir a los clientes de la empresa de Globalia obtener descuentos y ventajas exclusivas.	General Electric y Caja del Mediterráneo son aerolineas.	397_esxnli	1191_esxnli	consumer	esxnli
es	entailment	Sin embargo, exámenes minuciosos de contenido pueden hacer sonrojar al bioprocesador más convencido.	El bioprocesador tiene que hacer exámenes minuciosos de contenido.	399_esxnli	1195_esxnli	consumer	esxnli
es	neutral	Sin embargo, exámenes minuciosos de contenido pueden hacer sonrojar al bioprocesador más convencido.	El biprocesador tiene sentimientos.	399_esxnli	1196_esxnli	consumer	esxnli
es	contradiction	Sin embargo, exámenes minuciosos de contenido pueden hacer sonrojar al bioprocesador más convencido.	El bioprocesador no está convencido con los exámenes minuciosos de contenido.	399_esxnli	1197_esxnli	consumer	esxnli
es	entailment	El agua, los alimentos y los ecosistemas son tres aspectos de nuestro bienestar mundial tan íntimamente unidos que se han vuelto decisivos para los medios de subsistencia, el desarrollo sostenible y la estabilidad política, señala Harcharik.	Harchaik está sensibilizado con los temas de bienestar mundial	402_esxnli	1204_esxnli	consumer	esxnli
es	neutral	Cuando sólo se habla de ellos están creando una equivocada imagen de la realidad.	El espejo les da la imagen de la realidad.	405_esxnli	1213_esxnli	consumer	esxnli
es	contradiction	Y su mecanismo de acción es doble: por un lado elimina los microorganismos que puedan encontrarse en los alimentos, que en la mayoría de los casos se introducen a temperatura ambiente, antes de ser llevados a la cámara; por otro lado, destruye los olores.	Los microorganismos se introducen en los alimentos después de ser llevados a la cámara.	407_esxnli	1219_esxnli	consumer	esxnli
es	entailment	Y su mecanismo de acción es doble: por un lado elimina los microorganismos que puedan encontrarse en los alimentos, que en la mayoría de los casos se introducen a temperatura ambiente, antes de ser llevados a la cámara; por otro lado, destruye los olores.	Su mecanismo elimina los microorganismos que se encuentran en los alimentos y destruye los olores.	407_esxnli	1220_esxnli	consumer	esxnli
es	neutral	Y su mecanismo de acción es doble: por un lado elimina los microorganismos que puedan encontrarse en los alimentos, que en la mayoría de los casos se introducen a temperatura ambiente, antes de ser llevados a la cámara; por otro lado, destruye los olores.	El mecanismo mencionado solo destruye olores de verduras y lacteos, pero no afecta al pescado ni a la carne.	407_esxnli	1221_esxnli	consumer	esxnli
es	contradiction	Evaluación de un programa de buenas prácticas de manufactura aplicadas a las agroindustrias.	Se bloquea la evaluación del programa de buenas prácticas.	414_esxnli	1242_esxnli	consumer	esxnli
es	contradiction	El aporte energético de ambas sustancias edulcorantes es similar; tanto la sacarosa como la fructosa aportan 4 kilocalorías por gramo.	El aporte energético de la sacarosa es mucho mayor que el de la fructosa.	417_esxnli	1250_esxnli	consumer	esxnli
es	entailment	El aporte energético de ambas sustancias edulcorantes es similar; tanto la sacarosa como la fructosa aportan 4 kilocalorías por gramo.	La sacarosa es una sustancia edulcorante que, al igual que la fructosa, tiene un aporte enérgetico de 4 kilocalorías por gramo.	417_esxnli	1251_esxnli	consumer	esxnli
es	entailment	La Audiencia Nacional hará, si se confirma la estafa -puesto que la investigación aún no se ha cerrado-, un requerimiento genérico para que puedan personarse los perjudicados, bien vía edicto o a través de los medios de comunicación.	La Audiencia Nacional, si se confirma la estafa avisará a los perjudicados.	420_esxnli	1258_esxnli	consumer	esxnli
es	contradiction	La Audiencia Nacional hará, si se confirma la estafa -puesto que la investigación aún no se ha cerrado-, un requerimiento genérico para que puedan personarse los perjudicados, bien vía edicto o a través de los medios de comunicación.	La Audiencia Nacional, si se confirma la estafa no avisará a los perjudicados.	420_esxnli	1259_esxnli	consumer	esxnli
es	neutral	La Audiencia Nacional hará, si se confirma la estafa -puesto que la investigación aún no se ha cerrado-, un requerimiento genérico para que puedan personarse los perjudicados, bien vía edicto o a través de los medios de comunicación.	Los perjudicados recobrarán su dinero.	420_esxnli	1260_esxnli	consumer	esxnli
es	entailment	Los 21 miembros del Panel serán funcionarios de alto nivel, representantes del sector privado y de la sociedad civil, tanto de países desarrollados como de naciones en desarrollo, diversos y "equilibrados geográficamente".	Los 21 miembros del Panel provienen de distintos países y actores sociales.	421_esxnli	1261_esxnli	consumer	esxnli
es	contradiction	Los 21 miembros del Panel serán funcionarios de alto nivel, representantes del sector privado y de la sociedad civil, tanto de países desarrollados como de naciones en desarrollo, diversos y "equilibrados geográficamente".	En el Panel, los representates de los países no están equilibradas geográficamente.	421_esxnli	1262_esxnli	consumer	esxnli
es	neutral	Los 21 miembros del Panel serán funcionarios de alto nivel, representantes del sector privado y de la sociedad civil, tanto de países desarrollados como de naciones en desarrollo, diversos y "equilibrados geográficamente".	La función de los 21 miembros del Panel sera reunir dos veces al mes.	421_esxnli	1263_esxnli	consumer	esxnli
es	contradiction	La primera inmunización activa se empezó en el 2001, pero tuvo que suspenderse al poco de empezar por los efectos secundarios graves que produjo en un pequeño grupo de pacientes (18 sufrieron encefalitis y tres perecieron).	No hubo problemas con los pacientes tratados durantes la inmunización activa que empezó en el 2001.	424_esxnli	1270_esxnli	consumer	esxnli
es	entailment	La primera inmunización activa se empezó en el 2001, pero tuvo que suspenderse al poco de empezar por los efectos secundarios graves que produjo en un pequeño grupo de pacientes (18 sufrieron encefalitis y tres perecieron).	La primera inmunización activa se suspendió por efectos secundarios graves en algunos pacientes.	424_esxnli	1271_esxnli	consumer	esxnli
es	neutral	La primera inmunización activa se empezó en el 2001, pero tuvo que suspenderse al poco de empezar por los efectos secundarios graves que produjo en un pequeño grupo de pacientes (18 sufrieron encefalitis y tres perecieron).	Los pacientes que en el 2001 participaron en la primera inmunización activa fueron más de 1000.	424_esxnli	1272_esxnli	consumer	esxnli
es	contradiction	El portugués Banco Espirito Santo es otra de las entidades que quiere avanzar en banca patrimonial.	Banco Espirito Santo no es una entidad bancaria portuguesa.	442_esxnli	1326_esxnli	consumer	esxnli
es	entailment	Con el consumo constante se alcanzan también unos niveles constantes del tóxico en el organismo.	El consumo constante estabiliza los niveles del tóxico en el organismo.	443_esxnli	1327_esxnli	consumer	esxnli
es	neutral	Con el consumo constante se alcanzan también unos niveles constantes del tóxico en el organismo.	No se recomienda su consumo en caso de embarazo	443_esxnli	1328_esxnli	consumer	esxnli
es	contradiction	Con el consumo constante se alcanzan también unos niveles constantes del tóxico en el organismo.	La variación en su consumo no afecta los niveles del tóxico en el organismo	443_esxnli	1329_esxnli	consumer	esxnli
es	contradiction	La neutralidad de la Red no está tan relacionada con la libertad de Internet como con la lucha de algunas empresas del mundo Internet, que en general no son europeas, por afianzar su poder frente a las principales empresas que invierten en redes de telecomunicaciones.	Todas las empresas de Internet son europeas.	457_esxnli	1369_esxnli	consumer	esxnli
es	neutral	La neutralidad de la Red no está tan relacionada con la libertad de Internet como con la lucha de algunas empresas del mundo Internet, que en general no son europeas, por afianzar su poder frente a las principales empresas que invierten en redes de telecomunicaciones.	Las redes de telecomunicaciones 5G han elevado la velocidad.	457_esxnli	1370_esxnli	consumer	esxnli
es	contradiction	Una rápida sucesión de colores y bloqueos alternativos dan el efecto realista que se espera.	Una lenta sucesión de colores y bloqueos alternativos dan el efecto realista que se espera	464_esxnli	1390_esxnli	consumer	esxnli
es	entailment	Una rápida sucesión de colores y bloqueos alternativos dan el efecto realista que se espera.	Se ha usado más de un color	464_esxnli	1391_esxnli	consumer	esxnli
es	neutral	Una rápida sucesión de colores y bloqueos alternativos dan el efecto realista que se espera.	En este acto se busca un efecto realista	464_esxnli	1392_esxnli	consumer	esxnli
es	neutral	Francesc Balaguer, responsable de la CAR-CCR, matiza que se trata de un centro piloto, de cuya eficacia depende la proliferación de más centros especializados de este tipo en el conjunto de la red pública.	El centro piloto tiene capacidad para 30 personas.	472_esxnli	1414_esxnli	consumer	esxnli
es	entailment	Francesc Balaguer, responsable de la CAR-CCR, matiza que se trata de un centro piloto, de cuya eficacia depende la proliferación de más centros especializados de este tipo en el conjunto de la red pública.	Si el centro piloto resulta eficaz, se crearán más centros especializados.	472_esxnli	1415_esxnli	consumer	esxnli
es	contradiction	Francesc Balaguer, responsable de la CAR-CCR, matiza que se trata de un centro piloto, de cuya eficacia depende la proliferación de más centros especializados de este tipo en el conjunto de la red pública.	Frances Balaguer no es el responsable de la CAR-CCR.	472_esxnli	1416_esxnli	consumer	esxnli
es	entailment	Los primeros estudios realizados en el Reino Unido en 1997 revelaron que todos los afectados por la enfermedad habían sufrido síntomas psiquiátricos, entre ellos depresión, ansiedad y cambios de humor, aunque no deben tomarse como específicos de la ECJ.	los enfermos de ECJ sufrieron depresión.	473_esxnli	1417_esxnli	consumer	esxnli
es	contradiction	Los primeros estudios realizados en el Reino Unido en 1997 revelaron que todos los afectados por la enfermedad habían sufrido síntomas psiquiátricos, entre ellos depresión, ansiedad y cambios de humor, aunque no deben tomarse como específicos de la ECJ.	La depresión es un síntoma de la ECJ.	473_esxnli	1418_esxnli	consumer	esxnli
es	neutral	Los primeros estudios realizados en el Reino Unido en 1997 revelaron que todos los afectados por la enfermedad habían sufrido síntomas psiquiátricos, entre ellos depresión, ansiedad y cambios de humor, aunque no deben tomarse como específicos de la ECJ.	Los primeros estudios se realizaros en el Reino Unido.	473_esxnli	1419_esxnli	consumer	esxnli
es	neutral	Para conseguirlo se cuenta con un equipo profesional que se encarga de la alimentación y hace de ella una clave dentro del tratamiento integral de la enfermedad.	Un equipo profesional sanitario se encarga de la alimentación.	476_esxnli	1428_esxnli	consumer	esxnli
es	neutral	La SEOM plantea dos cuestiones.	La SEOM ha planteado una cuestión muy radical.	477_esxnli	1429_esxnli	consumer	esxnli
es	entailment	Este material, denominado pellet, genera un rendimiento calorífico alto, por lo que este tipo de estufas comienza a ser una opción destacada para calentar el hogar.	El pellet se usa para calentar el hogar.	478_esxnli	1432_esxnli	consumer	esxnli
es	contradiction	Este material, denominado pellet, genera un rendimiento calorífico alto, por lo que este tipo de estufas comienza a ser una opción destacada para calentar el hogar.	El pellet se usa cada vez menos para calentar el hogar.	478_esxnli	1433_esxnli	consumer	esxnli
es	neutral	Este material, denominado pellet, genera un rendimiento calorífico alto, por lo que este tipo de estufas comienza a ser una opción destacada para calentar el hogar.	El pellet es mejor que la madera.	478_esxnli	1434_esxnli	consumer	esxnli
es	contradiction	CORRESPONDE, desarrollado e implementado por la Sociedad Española de Hipertensión-Liga Española para la Lucha contra la Hipertensión Arterial (SEH-LELHA), consta de un programa informatizado basado en guías de práctica clínica validadas que permiten al médico calcular el riesgo cardiovascular individualizado a la vez que determina un objetivo terapéutico específico.	Los médicos carecerán de la capacidad de calcular el riesgo cardiovascular individualizado.	483_esxnli	1448_esxnli	consumer	esxnli
es	entailment	CORRESPONDE, desarrollado e implementado por la Sociedad Española de Hipertensión-Liga Española para la Lucha contra la Hipertensión Arterial (SEH-LELHA), consta de un programa informatizado basado en guías de práctica clínica validadas que permiten al médico calcular el riesgo cardiovascular individualizado a la vez que determina un objetivo terapéutico específico.	Los médicos tienen más facilidades para tratar la Hipertensión Arterial.	483_esxnli	1449_esxnli	consumer	esxnli
es	entailment	Lamenta los retrasos en la puesta en marcha de la EFSA y asegura que no será una agencia de burócratas.	La EFSA no se ha abierto a su debido tiempo.	490_esxnli	1469_esxnli	consumer	esxnli
es	neutral	Lamenta los retrasos en la puesta en marcha de la EFSA y asegura que no será una agencia de burócratas.	La EFSA solo acogerá a mujeres.	490_esxnli	1470_esxnli	consumer	esxnli
es	neutral	A finales del primer trimestre de 2004 ascendía a 2.129.500 personas.	Se esperaba que alcanzara los tres millones en poco tiempo más.	491_esxnli	1471_esxnli	consumer	esxnli
es	contradiction	Además, los mensajes comerciales de las marcas serán mucho más sutiles.	Los mensajes comerciales de las marcas serán más agresivos	494_esxnli	1480_esxnli	consumer	esxnli
es	contradiction	Son las fiestas del Carmen y el viento me trae la noche de verano madrileña en forma de orquesta itinerante con los últimos éxitos.	Son las fiestas del Pilar	499_esxnli	1495_esxnli	literature	esxnli
es	entailment	Son las fiestas del Carmen y el viento me trae la noche de verano madrileña en forma de orquesta itinerante con los últimos éxitos.	Hay un concierto	499_esxnli	1496_esxnli	literature	esxnli
es	neutral	Son las fiestas del Carmen y el viento me trae la noche de verano madrileña en forma de orquesta itinerante con los últimos éxitos.	Es sábado	499_esxnli	1497_esxnli	literature	esxnli
es	neutral	Pero hay asuntos que son de menos broma, por desgracia es así; se invaden países, sin ir más lejos, en fin, no hace falta endilgar una lista casi interminable y más que evidente de temas que no son ninguna broma.	La situación no tiene solución	501_esxnli	1501_esxnli	literature	esxnli
es	contradiction	Pero hay asuntos que son de menos broma, por desgracia es así; se invaden países, sin ir más lejos, en fin, no hace falta endilgar una lista casi interminable y más que evidente de temas que no son ninguna broma.	Todo va bien	501_esxnli	1502_esxnli	literature	esxnli
es	entailment	Pero hay asuntos que son de menos broma, por desgracia es así; se invaden países, sin ir más lejos, en fin, no hace falta endilgar una lista casi interminable y más que evidente de temas que no son ninguna broma.	Hay temas preocupantes	501_esxnli	1503_esxnli	literature	esxnli
es	neutral	En un planeta sin seres pensantes y sin seres sintientes no pasaría el tiempo, sólo pasarían las cosas.	Con sólo seres pensantes en el planeta pasaría el tiempo.	505_esxnli	1513_esxnli	literature	esxnli
es	contradiction	En un planeta sin seres pensantes y sin seres sintientes no pasaría el tiempo, sólo pasarían las cosas.	El tiempo pasaría en un planeta sin seres pensantes y sin seres sintientes.	505_esxnli	1514_esxnli	literature	esxnli
es	entailment	En un planeta sin seres pensantes y sin seres sintientes no pasaría el tiempo, sólo pasarían las cosas.	Sólo pasarían las cosas si hubiera seres inanimados en el planeta.	505_esxnli	1515_esxnli	literature	esxnli
es	entailment	Una vez de vuelta aquí abajo, de donde nunca debieron haber salido, se acabaron los dioses.	Volvieron a su sitio natural, aquí abajo, y así se esfumaron los dioses.	509_esxnli	1526_esxnli	literature	esxnli
es	contradiction	Una vez de vuelta aquí abajo, de donde nunca debieron haber salido, se acabaron los dioses.	A pesar de volver aquí abajo, no se acabaron los dioses.	509_esxnli	1527_esxnli	literature	esxnli
es	contradiction	Desde las alturas del poder, hay quienes declaran las canciones de Mejía Godoy sujetas a confiscación, como si se tratara de un hato de ganado, de un banco, o de una fábrica de productos lácteos.	Las canciones de Mejía Godoy son afines a las alturas del poder	518_esxnli	1552_esxnli	literature	esxnli
es	entailment	Desde las alturas del poder, hay quienes declaran las canciones de Mejía Godoy sujetas a confiscación, como si se tratara de un hato de ganado, de un banco, o de una fábrica de productos lácteos.	El poder considera confiscables las canciones de Mejía Godoy	518_esxnli	1553_esxnli	literature	esxnli
es	neutral	Desde las alturas del poder, hay quienes declaran las canciones de Mejía Godoy sujetas a confiscación, como si se tratara de un hato de ganado, de un banco, o de una fábrica de productos lácteos.	Mejía Godoy dará un concierto la semana que viene	518_esxnli	1554_esxnli	literature	esxnli
es	neutral	Sólo mejoras parciales, las cuales nada tienen que ver con la palabra "progreso".	Progresar en este campo es importante para la supervivencia de las lenguas minoritarias.	531_esxnli	1591_esxnli	literature	esxnli
es	contradiction	Durante tiempo, en cada casa que he vivido en el este de EE.UU incluso en Chicago he querido plantar un par de ellos a los lados del frente de la casa, pero nunca los he en contrado.	Tras mucho esfuerzo, conseguí plantarlos en Chicago.	534_esxnli	1600_esxnli	literature	esxnli
es	neutral	Durante tiempo, en cada casa que he vivido en el este de EE.UU incluso en Chicago he querido plantar un par de ellos a los lados del frente de la casa, pero nunca los he en contrado.	Los pinos son difíciles de plantar en el este de EE.UU.	534_esxnli	1601_esxnli	literature	esxnli
es	entailment	Durante tiempo, en cada casa que he vivido en el este de EE.UU incluso en Chicago he querido plantar un par de ellos a los lados del frente de la casa, pero nunca los he en contrado.	Quise plantarlos en Chicago, pero nunca tuve ocasión.	534_esxnli	1602_esxnli	literature	esxnli
es	entailment	Cómo atraparlos y retenerlos el mayor tiempo posible.	Hacer el trabajo con la efectividad máxima.	540_esxnli	1618_esxnli	literature	esxnli
es	neutral	Cómo atraparlos y retenerlos el mayor tiempo posible.	Atraparlos y reternelos a los golpistas el mayor tiempo posible.	540_esxnli	1619_esxnli	literature	esxnli
es	contradiction	Cómo atraparlos y retenerlos el mayor tiempo posible.	Atraparlos en menos tiempo posible y retenerlos el mayor tiempo posible.	540_esxnli	1620_esxnli	literature	esxnli
es	contradiction	El mal del nacionalismo es que invierten estos términos y consideran la existencia de una identidad metafísica, la nación, que no es más que la consecuencia de la unión mística entre un determinado territorio y una cultura específica.	El mal del nacionalismo es a causa de la desunión mística entre un determinado territorio y una cultura específica.	541_esxnli	1621_esxnli	literature	esxnli
es	entailment	Ningún animal, sin embargo, podría encaramarse a la torre Eiffel porque ella misma ya es un animal y no ha producido crías.	La torre Eiffel no tiene descendencia.	552_esxnli	1654_esxnli	literature	esxnli
es	contradiction	Ningún animal, sin embargo, podría encaramarse a la torre Eiffel porque ella misma ya es un animal y no ha producido crías.	La torre Eiffel tiene la capacidad de crear nueva torres.	552_esxnli	1655_esxnli	literature	esxnli
es	neutral	Ningún animal, sin embargo, podría encaramarse a la torre Eiffel porque ella misma ya es un animal y no ha producido crías.	La Torre Eiffel está sin pintar.	552_esxnli	1656_esxnli	literature	esxnli
es	entailment	La protección del marco no se extiende tan sólo sobre la esperanza de volverse a ver, sino también sobre el temor de no volverse a ver, pues temor y esperanza no son más que el anverso y el reverso de una misma moneda.	A veces surge el temor de no volverse a ver.	553_esxnli	1657_esxnli	literature	esxnli
es	neutral	La protección del marco no se extiende tan sólo sobre la esperanza de volverse a ver, sino también sobre el temor de no volverse a ver, pues temor y esperanza no son más que el anverso y el reverso de una misma moneda.	La esperanza de volver a ver suele ser mayor que el temor de no volverse a ver.	553_esxnli	1658_esxnli	literature	esxnli
es	contradiction	La protección del marco no se extiende tan sólo sobre la esperanza de volverse a ver, sino también sobre el temor de no volverse a ver, pues temor y esperanza no son más que el anverso y el reverso de una misma moneda.	No existe ningún temor por no volverse a ver.	553_esxnli	1659_esxnli	literature	esxnli
es	entailment	Si no se puede hacer que lo justo tenga fuerza, como decía Pascal (de quien es el título de este artículo), al menos podríamos no pretender que lo que tiene fuerza es, solo por eso, justo.	Pascual es el autor del artículo.	556_esxnli	1666_esxnli	literature	esxnli
es	contradiction	Si no se puede hacer que lo justo tenga fuerza, como decía Pascal (de quien es el título de este artículo), al menos podríamos no pretender que lo que tiene fuerza es, solo por eso, justo.	Pascual no escribe artículos.	556_esxnli	1667_esxnli	literature	esxnli
es	neutral	Algunos piensan que Calderón es un valiente, que ya era de luchar contra esa lacra social; otros creen que el presidente mexicano cometió un error, que lo mejor hubiera sido seguir haciendo de la vista gorda.	Calderón no será recordado por su gran gestión.	560_esxnli	1679_esxnli	literature	esxnli
es	entailment	Algunos piensan que Calderón es un valiente, que ya era de luchar contra esa lacra social; otros creen que el presidente mexicano cometió un error, que lo mejor hubiera sido seguir haciendo de la vista gorda.	No hay unanimidad sobre la gestión de Calderón.	560_esxnli	1680_esxnli	literature	esxnli
